,x_hat_e,x_hat_n,gt_e,gt_n,pe,ul
134,-131.8417,-377.6855,-307.9128123689342,-449.46962092455334,190.14204371074607,2.3635591e-08
135,-194.76636,-384.7173,-307.9128123689342,-449.46962092455334,130.36481601466707,2.0310703e-05
136,-194.51901,-385.101,-307.91052443837737,-449.47423766424424,130.38998052297111,9.113757e-06
137,-252.61713,-393.92758,-307.91052443837737,-449.47423766424424,78.37595829457152,1.3258358e-05
138,-253.30847,-393.7292,-307.9088104249803,-449.4785489221167,78.03325153110853,1.13008045e-05
139,-290.10876,-410.508,-307.9088104249803,-449.4785489221167,42.843268496377824,0.027547406
140,-288.39648,-411.0937,-307.9079587568161,-449.48348066710577,43.06360109762455,1.5529864
141,-298.72864,-433.16534,-307.9079587568161,-449.48348066710577,18.72275384818945,17.394705
142,-294.79785,-437.15607,-307.90826041376664,-449.49211572071874,18.0016921673895,9.117362
143,-308.64682,-453.60886,-307.90826041376664,-449.49211572071874,4.182466084356647,11.436962
144,-307.77875,-454.35175,-307.90998386373917,-449.5136555854144,4.839869627369881,13.25048
145,-308.63943,-453.8988,-307.90998386373917,-449.5136555854144,4.445404680372308,10.623599
146,-308.8966,-454.0042,-307.90998391841845,-449.5139632513875,4.59736366608311,10.751928
147,-308.7649,-455.48407,-307.90998391841845,-449.5139632513875,6.031006657880925,9.753093
148,-308.75522,-455.82086,-307.90998391841845,-449.5139632513875,6.36328460916545,10.052067
149,-310.66498,-454.7342,-307.90998391841845,-449.5139632513875,5.90260786660536,12.032391
150,-310.8172,-454.209,-307.90998391841845,-449.5139632513875,5.522265255762916,10.457123
151,-310.5888,-454.6379,-307.90998391841845,-449.5139632513875,5.7819467253847945,9.468592
152,-311.18976,-454.38434,-307.90998386949786,-449.51396318032414,5.871752284886002,10.157236
153,-310.17172,-455.28677,-307.90998386949786,-449.51396318032414,6.200064702827247,8.953149
154,-309.55994,-455.24054,-307.90998386949786,-449.51396318032414,5.959531918441261,9.439992
155,-307.66544,-455.1311,-307.90998386949786,-449.51396318032414,5.622461143409816,11.14757
156,-308.1125,-454.6595,-307.90998386949786,-449.51396318032414,5.149504949876529,11.389362
157,-309.2615,-454.2446,-307.90998386949786,-449.51396318032414,4.919910485345508,10.097421
158,-309.7917,-453.8847,-307.90998386949786,-449.51396318032414,4.75859088221854,9.817342
159,-310.10803,-456.37918,-307.90998386949786,-449.51396318032414,7.2085110134603,11.517981
160,-310.27072,-456.2025,-307.90998386949786,-449.51396318032414,7.092940335104785,10.386212
161,-310.0506,-455.16577,-307.90998386949786,-449.51396318032414,6.043605428898793,11.113441
162,-310.38968,-454.56305,-307.90998386949786,-449.51396318032414,5.625136311861915,9.648271
163,-313.03378,-456.3936,-307.90998386949786,-449.51396318032414,8.578025198896475,8.947482
164,-313.0744,-456.46143,-307.90998386949786,-449.51396318032414,8.656699701680953,8.404948
165,-312.60687,-457.2082,-307.90998386949786,-449.51396318032414,9.014538470520638,9.892913
166,-313.1253,-457.16122,-307.90998386949786,-449.51396318032414,9.256358893107382,10.374088
167,-312.13562,-455.5691,-307.90998386949786,-449.51396318032414,7.383805540557097,7.314035
168,-311.91483,-456.16022,-307.90998386949786,-449.51396318032414,7.759603702924486,7.1933994
169,-313.15237,-456.42157,-307.90998386949786,-449.51396318032414,8.671659969847818,7.883971
170,-312.9062,-456.57892,-307.90998386949786,-449.51396318032414,8.653072195274452,7.8643923
171,-312.0479,-455.44128,-307.90998386949786,-449.51396318032414,7.2288026940021215,8.460177
172,-311.94373,-455.81366,-307.90998386949786,-449.51396318032414,7.480457744776533,8.858394
173,-312.305,-456.94537,-307.90998386949786,-449.51396318032414,8.633768717611934,7.823007
174,-312.0536,-457.12592,-307.90998386949786,-449.51396318032414,8.666676462761021,7.590275
175,-312.71152,-455.75476,-307.90998386949786,-449.51396318032414,7.874152514318191,7.4617095
176,-313.4819,-456.28528,-307.90998392413377,-449.5142708475537,8.76885541179718,8.653112
177,-313.0056,-457.55353,-307.90998392413377,-449.5142708475537,9.518146422091961,9.505497
178,-312.85587,-456.9067,-307.90998392413377,-449.5142708475537,8.894372822676235,8.259132
179,-311.10242,-453.3729,-307.90998392413377,-449.5142708475537,5.008053887718413,7.830427
180,-311.64865,-453.8022,-307.90998392413377,-449.5142708475537,5.688922631348406,9.368551
181,-311.47858,-453.29105,-307.90998392413377,-449.5142708475537,5.196045202334111,8.06662
182,-311.5114,-453.68182,-307.90998397229146,-449.5142709179723,5.5080660510369155,7.4098015
183,-310.84174,-454.70465,-307.90998397229146,-449.5142709179723,5.961141933535994,7.692307
184,-310.8136,-454.47754,-307.9099840208306,-449.51427098871324,5.750218064315966,7.7881117
185,-310.27484,-454.26154,-307.9099840208306,-449.51427098871324,5.3036847289281175,8.6603565
186,-310.77902,-454.45544,-307.9099840689449,-449.5142710595266,5.713717987558291,7.157012
187,-313.5649,-454.78552,-307.9099840689449,-449.5142710595266,7.730736619064445,6.72403
188,-313.1448,-454.78467,-307.90998411710257,-449.51427113037596,7.428353923886794,6.943065
189,-310.19202,-453.3135,-307.90998411710257,-449.51427113037596,4.43191449168863,9.127726
190,-310.383,-453.83023,-307.9099841652169,-449.51427120118933,4.974262969552523,9.300954
191,-310.47226,-454.1214,-307.9099841652169,-449.51427120118933,5.271705689057311,8.157665
192,-310.69757,-454.43155,-307.9099842137126,-449.5142712723251,5.652456098210113,8.0084715
193,-311.84567,-453.54636,-307.9099842137126,-449.5142712723251,5.6344788584048215,7.4247355
194,-311.10568,-453.4928,-307.9099843160814,-449.5145790091839,5.102814050026622,7.0788417
195,-310.39728,-454.50793,-307.9099843160814,-449.5145790091839,5.578550779041114,8.594593
196,-310.64496,-454.59354,-307.9099843646639,-449.51457907996087,5.768525870988303,7.578515
197,-310.6782,-454.8609,-307.9099843646639,-449.51457907996087,6.020475982674193,5.920864
198,-310.168,-454.75903,-307.90998446089253,-449.5145792215876,5.709897409908059,7.524952
199,-310.75998,-454.0473,-307.90998446089253,-449.5145792215876,5.354255158628044,8.812653
200,-310.38605,-454.23856,-307.90998460604175,-449.5145794347085,5.333557958803803,8.7819
201,-310.72168,-454.74844,-307.90998460604175,-449.5145794347085,5.941293072103062,6.0971937
202,-310.53192,-454.5436,-307.90998470807244,-449.514887171281,5.671208108017054,6.649709
203,-309.77762,-453.98328,-307.90998470807244,-449.514887171281,4.842990568229302,8.230371
204,-309.7838,-453.57916,-307.909984853265,-449.51488738357625,4.475440394561648,7.15143
205,-311.92438,-455.02948,-307.909984853265,-449.51488738357625,6.821002812008302,7.0398526
206,-311.27295,-454.0863,-307.90998504576555,-449.51488766729653,5.675153977896546,7.146753
207,-310.8459,-454.46738,-307.90998504576555,-449.51488766729653,5.757313911398247,10.805512
208,-309.90497,-454.00012,-307.90998519671683,-449.5151954749324,4.908617320141406,10.702469
209,-310.7453,-454.6272,-307.90998519671683,-449.5151954749324,5.845645730206236,10.035204
210,-310.92383,-454.22946,-307.90998543851947,-449.5151958296076,5.595315018120634,8.295703
211,-311.0966,-454.51608,-307.90998543851947,-449.5151958296076,5.929865670571141,6.6577826
212,-311.26404,-454.43372,-307.9099856856993,-449.5155037797318,5.9530225247059745,7.588715
213,-310.5133,-454.53018,-307.9099856856993,-449.5155037797318,5.650156759493558,7.822512
214,-310.23654,-454.5919,-307.90998593326066,-449.51581172931674,5.583853204332476,7.813992
215,-309.13165,-453.89993,-307.90998593326066,-449.51581172931674,4.551152393811986,7.786217
216,-309.97333,-453.794,-307.9099862228395,-449.51581215408805,4.749770873222184,7.8324084
217,-310.02255,-454.75436,-307.9099862228395,-449.51581215408805,5.6484831432592415,8.99018
218,-309.7279,-454.78885,-307.9099866144057,-449.5161203166884,5.577319671767748,9.724186
219,-309.86404,-454.24313,-307.9099866144057,-449.5161203166884,5.114977523557135,7.728389
220,-311.3551,-454.42935,-307.90998700639665,-449.5164284783546,6.000469703534252,8.567346
221,-310.06537,-454.45734,-307.90998700639665,-449.5164284783546,5.39056967162371,9.01695
222,-310.42258,-454.84882,-307.9099874469268,-449.5167367116235,5.894418923356819,9.16052
223,-310.66248,-453.66205,-307.9099874469268,-449.5167367116235,4.975921969891901,8.115912
224,-310.8399,-454.1382,-307.90998799016376,-449.5173526824684,5.471450700710234,8.494157
225,-310.39014,-454.1933,-307.90998799016376,-449.5173526824684,5.292976998498599,7.1232996
226,-310.3532,-454.453,-307.90998921454576,-449.5182772398233,5.506436927429811,8.900013
227,-310.85303,-453.8725,-307.90998921454576,-449.5182772398233,5.255540696668934,8.253726
228,-310.93567,-454.33743,-307.9105663374405,-449.52874199153035,5.681087366818992,7.920721
229,-310.4642,-454.43335,-307.9105663374405,-449.52874199153035,5.529578237162756,9.732693
230,-310.7561,-454.36255,-307.9515012937674,-449.5345896047614,5.583456266982873,8.715031
231,-309.48056,-452.9025,-307.9515012937674,-449.5345896047614,3.6987588750769236,8.998733
232,-309.9607,-453.43167,-308.21627242473437,-449.5133622594319,4.289073198367567,8.851542
233,-309.99652,-452.9676,-308.21627242473437,-449.5133622594319,3.885997497858231,9.094957
234,-309.22943,-453.49805,-308.8809160938198,-449.4410646429289,4.0719243088936,10.605361
235,-314.11108,-450.0172,-308.8809160938198,-449.4410646429289,5.261805948667189,10.183259
236,-313.76166,-450.06378,-310.2107747805007,-449.28201112402627,3.635922841139705,9.317769
237,-311.8248,-453.4057,-310.2107747805007,-449.28201112402627,4.428305366830273,7.7915325
238,-311.73196,-453.283,-310.8716961620724,-449.2044828163645,4.168246361350055,8.826002
239,-312.3825,-453.7107,-310.8716961620724,-449.2044828163645,4.752734352518056,8.737563
240,-312.48553,-453.03418,-311.7936657725786,-449.09372866006936,4.000729541969511,8.814071
241,-318.35403,-449.25262,-311.7936657725786,-449.09372866006936,6.562292642969286,11.101161
242,-316.6318,-447.95087,-313.9576191856479,-448.8319200710385,2.8155864503821166,10.495718
243,-320.1097,-447.18808,-313.9576191856479,-448.8319200710385,6.367922788807493,9.675516
244,-317.96695,-448.37683,-317.60685993518314,-448.4870300914389,0.37657442247919143,9.173383
245,-323.81708,-449.28214,-317.60685993518314,-448.4870300914389,6.26091013604361,7.6707315
246,-322.569,-450.80267,-322.80808399862724,-448.23284645031896,2.580924501759801,8.760076
247,-328.818,-449.74103,-322.80808399862724,-448.23284645031896,6.196258488549872,9.136072
248,-328.7185,-449.03094,-328.8445522219202,-448.0100198016176,1.028676619392134,8.693012
249,-336.14572,-449.902,-328.8445522219202,-448.0100198016176,7.542326659801674,9.549024
250,-337.2057,-448.33142,-334.747344732904,-447.75581669395825,2.5248315116456683,9.032499
251,-342.7038,-447.548,-334.747344732904,-447.75581669395825,7.959165092693775,9.804192
252,-342.1169,-447.6914,-340.57428171338574,-447.3825741400991,1.5732412626322876,10.470737
253,-348.56937,-448.05215,-340.57428171338574,-447.3825741400991,8.023074095390983,9.473936
254,-346.6492,-448.54633,-346.574674540365,-446.70911584510526,1.8387207782243074,9.456131
255,-350.80356,-447.47556,-346.574674540365,-446.70911584510526,4.29777708751099,10.410705
256,-348.45703,-446.506,-352.6566331675757,-445.45891389447536,4.328171742316209,7.03474
257,-361.25415,-440.65424,-352.6566331675757,-445.45891389447536,9.848971195474572,7.346321
258,-357.40793,-445.72015,-358.3896320392382,-442.6202969328798,3.2515926180958123,7.5361924
259,-356.56827,-442.24103,-358.3896320392382,-442.6202969328798,1.860433460709269,27.827518
260,-355.39197,-441.62708,-363.348600035596,-438.07669200237467,8.712819163274137,27.21801
261,-356.0988,-435.6942,-363.348600035596,-438.07669200237467,7.6312524731844045,22.385061
262,-356.40823,-435.64783,-366.9295764668896,-431.9816022726264,11.141806840306785,22.805431
263,-360.5528,-427.5138,-366.9295764668896,-431.9816022726264,7.78618314035374,29.286549
264,-359.74832,-427.6432,-368.52374984137674,-424.9216295610861,9.187764957937484,29.352015
265,-357.74622,-421.5304,-368.52374984137674,-424.9216295610861,11.298482552063334,24.668495
266,-356.70688,-421.32236,-368.45000878593265,-417.44090886965773,12.367972593489878,24.675745
267,-358.6968,-413.55124,-368.45000878593265,-417.44090886965773,10.500212372341412,26.836178
268,-358.1513,-413.9505,-367.57593858675466,-409.59232181597474,10.38351664242406,29.40574
269,-361.56717,-405.93976,-367.57593858675466,-409.59232181597474,7.031822658633399,31.659836
270,-360.50635,-405.49646,-366.4370851510215,-401.0907165001819,7.388113607266707,33.499683
271,-358.4363,-396.1695,-366.4370851510215,-401.0907165001819,9.393126779329796,27.53492
272,-357.50055,-396.0132,-365.1153119087477,-391.9259394970877,8.642362125596021,28.976084
273,-355.5612,-386.35217,-365.1153119087477,-391.9259394970877,11.061110395050667,26.251137
274,-353.29755,-386.12347,-363.6647200184783,-382.18473128555127,11.090175121953118,27.20372
275,-357.25244,-376.7516,-363.6647200184783,-382.18473128555127,8.404544887278586,29.405933
276,-356.37714,-376.6009,-362.0443881078688,-372.24543649393985,7.147568032767302,29.366732
277,-352.74524,-366.8894,-362.0443881078688,-372.24543649393985,10.73132099191424,30.867447
278,-352.93832,-366.83557,-360.1664523919863,-362.66357197086523,8.345742551093357,27.865902
279,-350.84366,-357.73343,-360.1664523919863,-362.66357197086523,10.546127113392615,24.749414
280,-352.01935,-357.5068,-358.07985885036663,-353.3290191595623,7.360957006585131,26.548689
281,-350.8653,-347.99414,-358.07985885036663,-353.3290191595623,8.972784105914599,30.344496
282,-350.0948,-347.87772,-355.82581067730746,-343.5995172836842,7.151755752769226,31.543016
283,-353.09418,-347.25027,-355.82581067730746,-343.5995172836842,4.559588864155281,43.198635
284,-353.47974,-347.4079,-353.77125670383964,-333.14162584537485,14.269250291111007,43.995224
285,-354.7461,-339.76703,-353.77125670383964,-333.14162584537485,6.696735898301237,53.2445
286,-354.97583,-339.8772,-351.7948361708062,-322.2457146468701,17.916135229838353,53.965157
287,-356.19763,-332.77966,-351.7948361708062,-322.2457146468701,11.41703461437466,67.46329
288,-356.85944,-332.7898,-349.97814201742284,-311.5189774258929,22.356204604222782,68.13838
289,-357.73468,-301.6538,-347.09390633509713,-293.1202159659033,13.639951285346552,88.78861
290,-358.06882,-302.46246,-345.98373200918246,-286.22118073361867,20.24422249806413,89.8705
291,-332.57227,-268.0593,-344.3473298215516,-273.54705073186585,12.99105817954396,106.33813
292,-336.5973,-268.07397,-343.45842749186284,-267.1213994699427,6.926947851866938,105.19696
293,-322.63748,-259.74542,-343.45842749186284,-267.1213994699427,22.088839317285913,128.59227
294,-329.12396,-254.14653,-342.4366980812357,-259.9855135936214,14.536941180831747,146.94858
295,-323.90274,-254.10236,-341.37460313424003,-252.46728803215208,17.54820309260939,138.0312
296,-311.53757,-233.42691,-339.11446252626797,-237.74704799270313,27.913236072425043,96.89033
297,-310.23087,-232.89615,-337.88635524466144,-230.24359013829252,27.78240776159052,102.71422
298,-314.42725,-225.89194,-336.67342277986137,-222.88254861493644,22.44880391338926,106.28086
299,-315.5525,-226.12065,-335.4782342064417,-215.31849391496678,22.665433501825518,107.05462
300,-323.90906,-221.20248,-335.4782342064417,-215.31849391496678,12.97949104603363,108.24903
301,-324.13028,-220.78278,-334.34572934724594,-207.64339556052082,16.643278820436358,105.77784
302,-349.54556,-212.94745,-334.34572934724594,-207.64339556052082,16.098692969399405,108.41327
303,-350.47064,-213.38156,-333.2146596488742,-200.08825943588752,21.782580285701687,101.143555
304,-305.76688,-197.07169,-333.2146596488742,-200.08825943588752,27.613050024847283,29.167555
305,-311.41977,-197.4203,-332.00200895098124,-192.20492126082019,21.23272944918273,38.57715
306,-319.05743,-189.43848,-332.00200895098124,-192.20492126082019,13.236889166519276,31.339443
307,-320.11337,-188.7174,-330.52744866103046,-184.04352114879447,11.414823128296787,33.43682
308,-332.28732,-180.27356,-330.52744866103046,-184.04352114879447,4.160500929614031,20.067797
309,-331.53632,-176.30139,-328.71369599214773,-175.52962328355335,2.926227876007696,17.231747
310,-328.22235,-165.33022,-328.71369599214773,-175.52962328355335,10.211235963381565,24.160995
311,-320.36673,-170.60603,-326.3913016999112,-166.62478204571005,7.221206900151402,28.341038
312,-316.4298,-161.5495,-326.3913016999112,-166.62478204571005,11.17988453642943,27.620623
